,Year,Location Short,Location,Data Value 1,Data Value 2,Low Confidence Limit,High Confidence Limit,Lat and Long,Location ID,Category
305130,2014,FL,Florida,3.8,3.8,3.6,4.1,"(28.932040377000476, -81.92896053899966)",12,OVERALL
305138,2014,GA,Georgia,4.0,4.0,3.7,4.3,"(32.83968109300048, -83.62758034599966)",13,OVERALL
305146,2014,GU,Guam,3.4,3.4,2.9,3.9,"(13.444304, 144.793731)",66,OVERALL
305154,2014,HI,Hawaii,2.8,2.8,2.6,3.0,"(21.304850435000446, -157.85774940299973)",15,OVERALL
305162,2014,IA,Iowa,3.1,3.1,2.9,3.3,"(42.46940091300047, -93.81649055599968)",19,OVERALL
305170,2014,ID,Idaho,3.3,3.3,3.0,3.6,"(43.682630005000476, -114.3637300419997)",16,OVERALL
305178,2014,IL,Illinois,3.6,3.6,3.3,3.9,"(40.48501028300046, -88.99771017799969)",17,OVERALL
305186,2014,IN,Indiana,4.2,4.2,4.0,4.5,"(39.766910452000445, -86.14996019399968)",18,OVERALL
305194,2014,KS,Kansas,3.0,3.0,2.9,3.2,"(38.34774030000045, -98.20078122699965)",20,OVERALL
305202,2014,KY,Kentucky,4.6,4.6,4.2,4.9,"(37.645970271000465, -84.77497104799966)",21,OVERALL
305210,2014,LA,Louisiana,4.0,4.0,3.7,4.2,"(31.31266064400046, -92.44568007099969)",22,OVERALL
305218,2014,MA,Massachusetts,3.9,3.9,3.7,4.1,"(42.27687047000046, -72.08269067499964)",25,OVERALL
305226,2014,MD,Maryland,3.4,3.4,3.1,3.6,"(39.29058096400047, -76.60926011099963)",24,OVERALL
305234,2014,ME,Maine,3.9,3.9,3.7,4.2,"(45.254228894000505, -68.98503133599962)",23,OVERALL
305242,2014,MI,Michigan,4.2,4.2,4.0,4.5,"(44.6613195430005, -84.71439026999968)",26,OVERALL
305250,2014,MN,Minnesota,2.9,2.9,2.7,3.0,"(46.35564873600049, -94.79420050299967)",27,OVERALL
305258,2014,MO,Missouri,3.7,3.7,3.4,4.0,"(38.635790776000476, -92.56630005299968)",29,OVERALL
305267,2014,MS,Mississippi,4.3,4.3,3.9,4.7,"(32.745510099000455, -89.53803082499968)",28,OVERALL
305275,2014,MT,Montana,3.4,3.4,3.1,3.7,"(47.06652897200047, -109.42442064499971)",30,OVERALL
305283,2014,NC,North Carolina,3.7,3.7,3.4,3.9,"(35.466220975000454, -79.15925046299964)",37,OVERALL
305290,2014,ND,North Dakota,2.9,2.9,2.6,3.2,"(47.47531977900047, -100.11842104899966)",38,OVERALL
305298,2014,NE,Nebraska,2.8,2.8,2.7,3.0,"(41.6410409880005, -99.36572062299967)",31,OVERALL
305306,2014,NH,New Hampshire,3.6,3.6,3.3,3.9,"(43.65595011300047, -71.50036091999965)",33,OVERALL
305314,2014,NJ,New Jersey,3.4,3.4,3.2,3.6,"(40.13057004800049, -74.27369128799967)",34,OVERALL
305322,2014,NM,New Mexico,4.0,4.0,3.7,4.3,"(34.52088095200048, -106.24058098499967)",35,OVERALL
305330,2014,NV,Nevada,3.4,3.4,3.0,3.9,"(39.493240390000494, -117.07184056399967)",32,OVERALL
305338,2014,NY,New York,3.7,3.7,3.4,3.9,"(42.82700103200045, -75.54397042699964)",36,OVERALL
305346,2014,OH,Ohio,4.3,4.3,4.0,4.6,"(40.06021014100048, -82.40426005599966)",39,OVERALL
305352,2014,IA,Iowa,3.0,3.0,2.8,3.3,"(42.46940091300047, -93.81649055599968)",19,OVERALL
305355,2014,OK,Oklahoma,4.1,4.1,3.9,4.4,"(35.47203135600046, -97.52107021399968)",40,OVERALL
305363,2014,OR,Oregon,4.2,4.2,3.8,4.5,"(44.56744942400047, -120.15503132599969)",41,OVERALL
305371,2014,PA,Pennsylvania,4.0,4.0,3.8,4.3,"(40.79373015200048, -77.86070029399963)",42,OVERALL
305379,2014,PR,Puerto Rico,3.7,3.7,3.5,4.0,"(18.220833, -66.590149)",72,OVERALL
305387,2014,RI,Rhode Island,3.7,3.7,3.4,4.0,"(41.70828019300046, -71.52247031399963)",44,OVERALL
305395,2014,SC,South Carolina,4.2,4.2,4.0,4.5,"(33.998821303000454, -81.04537120699968)",45,OVERALL
305403,2014,SD,South Dakota,2.8,2.8,2.5,3.1,"(44.353130053000484, -100.3735306369997)",46,OVERALL
305411,2014,TN,Tennessee,4.9,4.9,4.4,5.3,"(35.68094058000048, -85.77449091399967)",47,OVERALL
305419,2014,TX,Texas,3.0,3.0,2.8,3.2,"(31.827240407000488, -99.42677020599967)",48,OVERALL
305423,2014,US,United States,3.7,3.7,3.4,3.8,,59,OVERALL
305430,2014,UT,Utah,3.4,3.4,3.2,3.5,"(39.360700171000474, -111.58713063499971)",49,OVERALL
305438,2014,VA,Virginia,3.2,3.2,3.0,3.5,"(37.54268067400045, -78.45789046299967)",51,OVERALL
305446,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,OVERALL
305454,2014,VT,Vermont,3.6,3.6,3.3,3.8,"(43.62538123900049, -72.51764079099962)",50,OVERALL
305463,2014,WA,Washington,3.7,3.7,3.5,3.9,"(47.52227862900048, -120.47001078999972)",53,OVERALL
305471,2014,WI,Wisconsin,3.7,3.7,3.4,4.0,"(44.39319117400049, -89.81637074199966)",55,OVERALL
305479,2014,WV,West Virginia,4.7,4.7,4.4,5.0,"(38.66551020200046, -80.71264013499967)",54,OVERALL
305487,2014,WY,Wyoming,3.3,3.3,3.0,3.7,"(43.23554134300048, -108.10983035299967)",56,OVERALL
305495,2014,AK,Alaska,3.1,3.1,2.7,3.4,"(64.84507995700051, -147.72205903599973)",2,OVERALL
305503,2014,AL,Alabama,4.6,4.6,4.4,4.9,"(32.84057112200048, -86.63186076199969)",1,OVERALL
305510,2014,AR,Arkansas,4.4,4.4,4.0,4.7,"(34.74865012400045, -92.27449074299966)",5,OVERALL
305518,2014,AZ,Arizona,3.6,3.6,3.4,3.9,"(34.865970280000454, -111.76381127699972)",4,OVERALL
305526,2014,CA,California,3.6,3.6,3.4,3.8,"(37.63864012300047, -120.99999953799971)",6,OVERALL
305534,2014,CO,Colorado,3.2,3.2,3.0,3.3,"(38.843840757000464, -106.13361092099967)",8,OVERALL
305542,2014,CT,Connecticut,3.6,3.6,3.3,3.8,"(41.56266102000046, -72.64984095199964)",9,OVERALL
305550,2014,DC,District of Columbia,3.4,3.4,2.9,3.8,"(38.907192, -77.036871)",11,OVERALL
305558,2014,DE,Delaware,3.5,3.5,3.2,3.9,"(39.008830667000495, -75.57774116799965)",10,OVERALL
305566,2014,FL,Florida,3.8,3.8,3.5,4.0,"(28.932040377000476, -81.92896053899966)",12,OVERALL
305574,2014,GA,Georgia,4.0,4.0,3.7,4.3,"(32.83968109300048, -83.62758034599966)",13,OVERALL
305582,2014,GU,Guam,3.4,3.4,2.9,3.9,"(13.444304, 144.793731)",66,OVERALL
305590,2014,HI,Hawaii,2.7,2.7,2.5,3.0,"(21.304850435000446, -157.85774940299973)",15,OVERALL
305605,2014,ID,Idaho,3.2,3.2,3.0,3.5,"(43.682630005000476, -114.3637300419997)",16,OVERALL
305613,2014,IL,Illinois,3.6,3.6,3.3,3.8,"(40.48501028300046, -88.99771017799969)",17,OVERALL
305621,2014,IN,Indiana,4.1,4.1,3.9,4.4,"(39.766910452000445, -86.14996019399968)",18,OVERALL
305629,2014,KS,Kansas,3.0,3.0,2.9,3.2,"(38.34774030000045, -98.20078122699965)",20,OVERALL
305637,2014,KY,Kentucky,4.5,4.5,4.2,4.8,"(37.645970271000465, -84.77497104799966)",21,OVERALL
305645,2014,LA,Louisiana,3.9,3.9,3.7,4.2,"(31.31266064400046, -92.44568007099969)",22,OVERALL
305653,2014,MA,Massachusetts,3.9,3.9,3.7,4.1,"(42.27687047000046, -72.08269067499964)",25,OVERALL
305661,2014,MD,Maryland,3.3,3.3,3.1,3.6,"(39.29058096400047, -76.60926011099963)",24,OVERALL
305669,2014,ME,Maine,3.8,3.8,3.6,4.0,"(45.254228894000505, -68.98503133599962)",23,OVERALL
305677,2014,MI,Michigan,4.1,4.1,3.9,4.4,"(44.6613195430005, -84.71439026999968)",26,OVERALL
305685,2014,MN,Minnesota,2.8,2.8,2.7,3.0,"(46.35564873600049, -94.79420050299967)",27,OVERALL
305694,2014,MO,Missouri,3.6,3.6,3.4,3.9,"(38.635790776000476, -92.56630005299968)",29,OVERALL
305702,2014,MS,Mississippi,4.2,4.2,3.8,4.6,"(32.745510099000455, -89.53803082499968)",28,OVERALL
305710,2014,MT,Montana,3.3,3.3,3.0,3.6,"(47.06652897200047, -109.42442064499971)",30,OVERALL
305718,2014,NC,North Carolina,3.6,3.6,3.4,3.9,"(35.466220975000454, -79.15925046299964)",37,OVERALL
305726,2014,ND,North Dakota,2.8,2.8,2.6,3.1,"(47.47531977900047, -100.11842104899966)",38,OVERALL
305734,2014,NE,Nebraska,2.8,2.8,2.6,2.9,"(41.6410409880005, -99.36572062299967)",31,OVERALL
305742,2014,NH,New Hampshire,3.5,3.5,3.2,3.8,"(43.65595011300047, -71.50036091999965)",33,OVERALL
305750,2014,NJ,New Jersey,3.4,3.4,3.2,3.6,"(40.13057004800049, -74.27369128799967)",34,OVERALL
305758,2014,NM,New Mexico,3.9,3.9,3.7,4.2,"(34.52088095200048, -106.24058098499967)",35,OVERALL
305766,2014,NV,Nevada,3.4,3.4,3.0,3.8,"(39.493240390000494, -117.07184056399967)",32,OVERALL
305774,2014,NY,New York,3.7,3.7,3.4,3.9,"(42.82700103200045, -75.54397042699964)",36,OVERALL
305782,2014,OH,Ohio,4.1,4.1,3.9,4.4,"(40.06021014100048, -82.40426005599966)",39,OVERALL
305790,2014,OK,Oklahoma,4.1,4.1,3.8,4.3,"(35.47203135600046, -97.52107021399968)",40,OVERALL
305798,2014,OR,Oregon,4.1,4.1,3.8,4.4,"(44.56744942400047, -120.15503132599969)",41,OVERALL
305806,2014,PA,Pennsylvania,3.9,3.9,3.7,4.2,"(40.79373015200048, -77.86070029399963)",42,OVERALL
305814,2014,PR,Puerto Rico,3.7,3.7,3.5,4.0,"(18.220833, -66.590149)",72,OVERALL
305822,2014,RI,Rhode Island,3.6,3.6,3.3,3.9,"(41.70828019300046, -71.52247031399963)",44,OVERALL
305830,2014,SC,South Carolina,4.2,4.2,3.9,4.4,"(33.998821303000454, -81.04537120699968)",45,OVERALL
305838,2014,SD,South Dakota,2.7,2.7,2.4,3.0,"(44.353130053000484, -100.3735306369997)",46,OVERALL
305846,2014,TN,Tennessee,4.8,4.8,4.3,5.2,"(35.68094058000048, -85.77449091399967)",47,OVERALL
305854,2014,TX,Texas,3.0,3.0,2.8,3.2,"(31.827240407000488, -99.42677020599967)",48,OVERALL
305858,2014,US,United States,3.6,3.6,3.4,3.8,,59,OVERALL
305865,2014,UT,Utah,3.5,3.5,3.3,3.6,"(39.360700171000474, -111.58713063499971)",49,OVERALL
305873,2014,VA,Virginia,3.3,3.3,3.0,3.5,"(37.54268067400045, -78.45789046299967)",51,OVERALL
305881,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,OVERALL
305889,2014,VT,Vermont,3.4,3.4,3.2,3.7,"(43.62538123900049, -72.51764079099962)",50,OVERALL
305897,2014,WA,Washington,3.7,3.7,3.4,3.9,"(47.52227862900048, -120.47001078999972)",53,OVERALL
305905,2014,WI,Wisconsin,3.6,3.6,3.3,3.9,"(44.39319117400049, -89.81637074199966)",55,OVERALL
305913,2014,WV,West Virginia,4.6,4.6,4.4,4.9,"(38.66551020200046, -80.71264013499967)",54,OVERALL
305920,2014,WY,Wyoming,3.3,3.3,2.9,3.6,"(43.23554134300048, -108.10983035299967)",56,OVERALL
378905,2013,AK,Alaska,3.0,3.0,2.7,3.3,"(64.84507995700051, -147.72205903599973)",2,OVERALL
378913,2013,AL,Alabama,4.5,4.5,4.2,4.8,"(32.84057112200048, -86.63186076199969)",1,OVERALL
378921,2013,AR,Arkansas,4.5,4.5,4.1,4.9,"(34.74865012400045, -92.27449074299966)",5,OVERALL
378929,2013,AZ,Arizona,3.9,3.9,3.4,4.5,"(34.865970280000454, -111.76381127699972)",4,OVERALL
378937,2013,CA,California,3.7,3.7,3.5,3.9,"(37.63864012300047, -120.99999953799971)",6,OVERALL
378945,2013,CO,Colorado,3.3,3.3,3.1,3.4,"(38.843840757000464, -106.13361092099967)",8,OVERALL
378953,2013,CT,Connecticut,3.5,3.5,3.3,3.8,"(41.56266102000046, -72.64984095199964)",9,OVERALL
378961,2013,DC,District of Columbia,3.5,3.5,3.1,3.9,"(38.907192, -77.036871)",11,OVERALL
378969,2013,DE,Delaware,3.6,3.6,3.3,3.9,"(39.008830667000495, -75.57774116799965)",10,OVERALL
378977,2013,FL,Florida,4.1,4.1,3.9,4.4,"(28.932040377000476, -81.92896053899966)",12,OVERALL
378985,2013,GA,Georgia,3.4,3.4,3.2,3.6,"(32.83968109300048, -83.62758034599966)",13,OVERALL
378993,2013,GU,Guam,3.3,3.3,2.9,3.7,"(13.444304, 144.793731)",66,OVERALL
379001,2013,HI,Hawaii,2.7,2.7,2.5,3.0,"(21.304850435000446, -157.85774940299973)",15,OVERALL
379009,2013,IA,Iowa,3.0,3.0,2.7,3.2,"(42.46940091300047, -93.81649055599968)",19,OVERALL
379018,2013,ID,Idaho,3.7,3.7,3.4,4.0,"(43.682630005000476, -114.3637300419997)",16,OVERALL
379026,2013,IL,Illinois,3.7,3.7,3.4,4.0,"(40.48501028300046, -88.99771017799969)",17,OVERALL
379034,2013,IN,Indiana,4.0,4.0,3.8,4.3,"(39.766910452000445, -86.14996019399968)",18,OVERALL
379043,2013,KS,Kansas,3.2,3.2,3.0,3.3,"(38.34774030000045, -98.20078122699965)",20,OVERALL
379051,2013,KY,Kentucky,4.6,4.6,4.3,4.9,"(37.645970271000465, -84.77497104799966)",21,OVERALL
379059,2013,LA,Louisiana,4.2,4.2,3.8,4.6,"(31.31266064400046, -92.44568007099969)",22,OVERALL
379067,2013,MA,Massachusetts,3.8,3.8,3.6,4.1,"(42.27687047000046, -72.08269067499964)",25,OVERALL
379075,2013,MD,Maryland,3.3,3.3,3.1,3.6,"(39.29058096400047, -76.60926011099963)",24,OVERALL
379083,2013,ME,Maine,4.0,4.0,3.7,4.3,"(45.254228894000505, -68.98503133599962)",23,OVERALL
379091,2013,MI,Michigan,4.0,4.0,3.7,4.2,"(44.6613195430005, -84.71439026999968)",26,OVERALL
379099,2013,MN,Minnesota,2.9,2.9,2.7,3.1,"(46.35564873600049, -94.79420050299967)",27,OVERALL
379107,2013,MO,Missouri,3.8,3.8,3.5,4.1,"(38.635790776000476, -92.56630005299968)",29,OVERALL
379115,2013,MS,Mississippi,4.4,4.4,4.1,4.7,"(32.745510099000455, -89.53803082499968)",28,OVERALL
379123,2013,MT,Montana,3.4,3.4,3.2,3.6,"(47.06652897200047, -109.42442064499971)",30,OVERALL
379131,2013,NC,North Carolina,3.6,3.6,3.4,3.9,"(35.466220975000454, -79.15925046299964)",37,OVERALL
379139,2013,ND,North Dakota,2.7,2.7,2.5,3.0,"(47.47531977900047, -100.11842104899966)",38,OVERALL
379147,2013,NE,Nebraska,3.0,3.0,2.8,3.2,"(41.6410409880005, -99.36572062299967)",31,OVERALL
379156,2013,NH,New Hampshire,3.6,3.6,3.3,3.9,"(43.65595011300047, -71.50036091999965)",33,OVERALL
379164,2013,NJ,New Jersey,3.3,3.3,3.1,3.5,"(40.13057004800049, -74.27369128799967)",34,OVERALL
379172,2013,NM,New Mexico,3.7,3.7,3.5,4.0,"(34.52088095200048, -106.24058098499967)",35,OVERALL
379180,2013,NV,Nevada,3.7,3.7,3.3,4.1,"(39.493240390000494, -117.07184056399967)",32,OVERALL
379188,2013,NY,New York,3.7,3.7,3.4,3.9,"(42.82700103200045, -75.54397042699964)",36,OVERALL
379196,2013,OH,Ohio,3.9,3.9,3.6,4.1,"(40.06021014100048, -82.40426005599966)",39,OVERALL
379204,2013,OK,Oklahoma,4.3,4.3,4.1,4.6,"(35.47203135600046, -97.52107021399968)",40,OVERALL
379212,2013,OR,Oregon,4.4,4.4,4.1,4.7,"(44.56744942400047, -120.15503132599969)",41,OVERALL
379220,2013,PA,Pennsylvania,4.1,4.1,3.8,4.3,"(40.79373015200048, -77.86070029399963)",42,OVERALL
379228,2013,PR,Puerto Rico,4.1,4.1,3.8,4.4,"(18.220833, -66.590149)",72,OVERALL
379236,2013,RI,Rhode Island,3.8,3.8,3.5,4.1,"(41.70828019300046, -71.52247031399963)",44,OVERALL
379244,2013,SC,South Carolina,3.8,3.8,3.6,4.0,"(33.998821303000454, -81.04537120699968)",45,OVERALL
379252,2013,SD,South Dakota,2.5,2.5,2.2,2.8,"(44.353130053000484, -100.3735306369997)",46,OVERALL
379260,2013,TN,Tennessee,3.7,3.7,3.4,4.1,"(35.68094058000048, -85.77449091399967)",47,OVERALL
379268,2013,TX,Texas,3.1,3.1,2.9,3.4,"(31.827240407000488, -99.42677020599967)",48,OVERALL
379272,2013,US,United States,3.7,3.7,3.5,3.8,,59,OVERALL
379279,2013,UT,Utah,3.5,3.5,3.3,3.6,"(39.360700171000474, -111.58713063499971)",49,OVERALL
379287,2013,VA,Virginia,3.3,3.3,3.1,3.6,"(37.54268067400045, -78.45789046299967)",51,OVERALL
379295,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,OVERALL
379303,2013,VT,Vermont,3.4,3.4,3.1,3.6,"(43.62538123900049, -72.51764079099962)",50,OVERALL
379311,2013,WA,Washington,3.9,3.9,3.6,4.1,"(47.52227862900048, -120.47001078999972)",53,OVERALL
379319,2013,WI,Wisconsin,3.5,3.5,3.2,3.8,"(44.39319117400049, -89.81637074199966)",55,OVERALL
379327,2013,WV,West Virginia,4.5,4.5,4.2,4.8,"(38.66551020200046, -80.71264013499967)",54,OVERALL
379335,2013,WY,Wyoming,3.2,3.2,2.9,3.5,"(43.23554134300048, -108.10983035299967)",56,OVERALL
379343,2013,AK,Alaska,3.1,3.1,2.8,3.4,"(64.84507995700051, -147.72205903599973)",2,OVERALL
379351,2013,AL,Alabama,4.4,4.4,4.1,4.8,"(32.84057112200048, -86.63186076199969)",1,OVERALL
379359,2013,AR,Arkansas,4.4,4.4,4.1,4.8,"(34.74865012400045, -92.27449074299966)",5,OVERALL
379368,2013,AZ,Arizona,3.9,3.9,3.4,4.4,"(34.865970280000454, -111.76381127699972)",4,OVERALL
379376,2013,CA,California,3.8,3.8,3.6,4.0,"(37.63864012300047, -120.99999953799971)",6,OVERALL
379384,2013,CO,Colorado,3.3,3.3,3.1,3.4,"(38.843840757000464, -106.13361092099967)",8,OVERALL
379391,2013,CT,Connecticut,3.5,3.5,3.2,3.7,"(41.56266102000046, -72.64984095199964)",9,OVERALL
379399,2013,DC,District of Columbia,3.6,3.6,3.2,3.9,"(38.907192, -77.036871)",11,OVERALL
379407,2013,DE,Delaware,3.6,3.6,3.3,3.9,"(39.008830667000495, -75.57774116799965)",10,OVERALL
379414,2013,FL,Florida,4.1,4.1,3.8,4.3,"(28.932040377000476, -81.92896053899966)",12,OVERALL
379422,2013,GA,Georgia,3.4,3.4,3.2,3.7,"(32.83968109300048, -83.62758034599966)",13,OVERALL
379430,2013,GU,Guam,3.4,3.4,3.0,3.9,"(13.444304, 144.793731)",66,OVERALL
379437,2013,HI,Hawaii,2.7,2.7,2.5,2.9,"(21.304850435000446, -157.85774940299973)",15,OVERALL
379445,2013,IA,Iowa,2.9,2.9,2.7,3.1,"(42.46940091300047, -93.81649055599968)",19,OVERALL
379453,2013,ID,Idaho,3.7,3.7,3.4,4.0,"(43.682630005000476, -114.3637300419997)",16,OVERALL
379461,2013,IL,Illinois,3.7,3.7,3.4,4.0,"(40.48501028300046, -88.99771017799969)",17,OVERALL
379469,2013,IN,Indiana,4.0,4.0,3.8,4.2,"(39.766910452000445, -86.14996019399968)",18,OVERALL
379477,2013,KS,Kansas,3.1,3.1,3.0,3.3,"(38.34774030000045, -98.20078122699965)",20,OVERALL
379485,2013,KY,Kentucky,4.5,4.5,4.3,4.8,"(37.645970271000465, -84.77497104799966)",21,OVERALL
379493,2013,LA,Louisiana,4.2,4.2,3.8,4.6,"(31.31266064400046, -92.44568007099969)",22,OVERALL
379501,2013,MA,Massachusetts,3.8,3.8,3.6,4.0,"(42.27687047000046, -72.08269067499964)",25,OVERALL
379509,2013,MD,Maryland,3.3,3.3,3.1,3.5,"(39.29058096400047, -76.60926011099963)",24,OVERALL
379517,2013,ME,Maine,3.8,3.8,3.5,4.0,"(45.254228894000505, -68.98503133599962)",23,OVERALL
379525,2013,MI,Michigan,3.9,3.9,3.7,4.1,"(44.6613195430005, -84.71439026999968)",26,OVERALL
379533,2013,MN,Minnesota,2.9,2.9,2.7,3.1,"(46.35564873600049, -94.79420050299967)",27,OVERALL
379541,2013,MO,Missouri,3.8,3.8,3.5,4.1,"(38.635790776000476, -92.56630005299968)",29,OVERALL
379549,2013,MS,Mississippi,4.3,4.3,4.0,4.6,"(32.745510099000455, -89.53803082499968)",28,OVERALL
379558,2013,MT,Montana,3.3,3.3,3.1,3.5,"(47.06652897200047, -109.42442064499971)",30,OVERALL
379566,2013,NC,North Carolina,3.6,3.6,3.4,3.9,"(35.466220975000454, -79.15925046299964)",37,OVERALL
379574,2013,ND,North Dakota,2.7,2.7,2.5,3.0,"(47.47531977900047, -100.11842104899966)",38,OVERALL
379582,2013,NE,Nebraska,3.0,3.0,2.8,3.1,"(41.6410409880005, -99.36572062299967)",31,OVERALL
379590,2013,NH,New Hampshire,3.5,3.5,3.2,3.7,"(43.65595011300047, -71.50036091999965)",33,OVERALL
379598,2013,NJ,New Jersey,3.3,3.3,3.1,3.5,"(40.13057004800049, -74.27369128799967)",34,OVERALL
379606,2013,NM,New Mexico,3.7,3.7,3.5,4.0,"(34.52088095200048, -106.24058098499967)",35,OVERALL
379614,2013,NV,Nevada,3.7,3.7,3.3,4.2,"(39.493240390000494, -117.07184056399967)",32,OVERALL
379622,2013,NY,New York,3.7,3.7,3.4,3.9,"(42.82700103200045, -75.54397042699964)",36,OVERALL
379630,2013,OH,Ohio,3.8,3.8,3.6,4.0,"(40.06021014100048, -82.40426005599966)",39,OVERALL
379638,2013,OK,Oklahoma,4.3,4.3,4.1,4.6,"(35.47203135600046, -97.52107021399968)",40,OVERALL
379645,2013,OR,Oregon,4.3,4.3,4.0,4.6,"(44.56744942400047, -120.15503132599969)",41,OVERALL
379653,2013,PA,Pennsylvania,4.0,4.0,3.7,4.2,"(40.79373015200048, -77.86070029399963)",42,OVERALL
379661,2013,PR,Puerto Rico,4.1,4.1,3.8,4.4,"(18.220833, -66.590149)",72,OVERALL
379669,2013,RI,Rhode Island,3.8,3.8,3.5,4.1,"(41.70828019300046, -71.52247031399963)",44,OVERALL
379677,2013,SC,South Carolina,3.8,3.8,3.6,4.0,"(33.998821303000454, -81.04537120699968)",45,OVERALL
379686,2013,SD,South Dakota,2.5,2.5,2.2,2.7,"(44.353130053000484, -100.3735306369997)",46,OVERALL
379694,2013,TN,Tennessee,3.7,3.7,3.4,4.0,"(35.68094058000048, -85.77449091399967)",47,OVERALL
379702,2013,TX,Texas,3.2,3.2,2.9,3.4,"(31.827240407000488, -99.42677020599967)",48,OVERALL
379706,2013,US,United States,3.7,3.7,3.5,3.8,,59,OVERALL
379712,2013,UT,Utah,3.5,3.5,3.4,3.7,"(39.360700171000474, -111.58713063499971)",49,OVERALL
379720,2013,VA,Virginia,3.3,3.3,3.1,3.6,"(37.54268067400045, -78.45789046299967)",51,OVERALL
379728,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,OVERALL
379735,2013,VT,Vermont,3.3,3.3,3.1,3.6,"(43.62538123900049, -72.51764079099962)",50,OVERALL
379743,2013,WA,Washington,3.8,3.8,3.6,4.0,"(47.52227862900048, -120.47001078999972)",53,OVERALL
379751,2013,WI,Wisconsin,3.5,3.5,3.2,3.8,"(44.39319117400049, -89.81637074199966)",55,OVERALL
379759,2013,WV,West Virginia,4.4,4.4,4.2,4.7,"(38.66551020200046, -80.71264013499967)",54,OVERALL
379767,2013,WY,Wyoming,3.2,3.2,2.9,3.4,"(43.23554134300048, -108.10983035299967)",56,OVERALL
519169,2012,KS,Kansas,3.2,3.2,3.0,3.4,"(38.34774030000045, -98.20078122699965)",20,OVERALL
519176,2012,US,United States,3.8,3.8,3.7,4.0,,59,OVERALL
519177,2012,AL,Alabama,5.2,5.2,4.9,5.5,"(32.84057112200048, -86.63186076199969)",1,OVERALL
519178,2012,AK,Alaska,3.2,3.2,2.9,3.5,"(64.84507995700051, -147.72205903599973)",2,OVERALL
519179,2012,AZ,Arizona,4.0,4.0,3.7,4.4,"(34.865970280000454, -111.76381127699972)",4,OVERALL
519180,2012,AR,Arkansas,4.7,4.7,4.3,5.0,"(34.74865012400045, -92.27449074299966)",5,OVERALL
519181,2012,CA,California,3.8,3.8,3.7,4.0,"(37.63864012300047, -120.99999953799971)",6,OVERALL
519182,2012,CO,Colorado,3.5,3.5,3.3,3.7,"(38.843840757000464, -106.13361092099967)",8,OVERALL
519183,2012,CT,Connecticut,3.6,3.6,3.4,3.8,"(41.56266102000046, -72.64984095199964)",9,OVERALL
519184,2012,DE,Delaware,3.7,3.7,3.4,4.0,"(39.008830667000495, -75.57774116799965)",10,OVERALL
519185,2012,DC,District of Columbia,3.8,3.8,3.4,4.3,"(38.907192, -77.036871)",11,OVERALL
519186,2012,FL,Florida,4.4,4.4,4.1,4.7,"(28.932040377000476, -81.92896053899966)",12,OVERALL
519187,2012,GA,Georgia,3.6,3.6,3.3,3.9,"(32.83968109300048, -83.62758034599966)",13,OVERALL
519188,2012,HI,Hawaii,2.9,2.9,2.7,3.2,"(21.304850435000446, -157.85774940299973)",15,OVERALL
519189,2012,ID,Idaho,3.8,3.8,3.4,4.2,"(43.682630005000476, -114.3637300419997)",16,OVERALL
519190,2012,IL,Illinois,3.5,3.5,3.2,3.8,"(40.48501028300046, -88.99771017799969)",17,OVERALL
519191,2012,IN,Indiana,4.3,4.3,4.1,4.6,"(39.766910452000445, -86.14996019399968)",18,OVERALL
519192,2012,IA,Iowa,3.0,3.0,2.8,3.3,"(42.46940091300047, -93.81649055599968)",19,OVERALL
519193,2012,KY,Kentucky,4.9,4.9,4.7,5.2,"(37.645970271000465, -84.77497104799966)",21,OVERALL
519194,2012,LA,Louisiana,4.1,4.1,3.8,4.4,"(31.31266064400046, -92.44568007099969)",22,OVERALL
519195,2012,ME,Maine,4.0,4.0,3.8,4.2,"(45.254228894000505, -68.98503133599962)",23,OVERALL
519196,2012,MD,Maryland,3.5,3.5,3.2,3.7,"(39.29058096400047, -76.60926011099963)",24,OVERALL
519197,2012,MA,Massachusetts,3.8,3.8,3.6,3.9,"(42.27687047000046, -72.08269067499964)",25,OVERALL
519198,2012,MI,Michigan,4.1,4.1,3.9,4.4,"(44.6613195430005, -84.71439026999968)",26,OVERALL
519199,2012,MN,Minnesota,3.1,3.1,2.9,3.2,"(46.35564873600049, -94.79420050299967)",27,OVERALL
519200,2012,MS,Mississippi,4.4,4.4,4.1,4.7,"(32.745510099000455, -89.53803082499968)",28,OVERALL
519201,2012,MO,Missouri,4.0,4.0,3.7,4.3,"(38.635790776000476, -92.56630005299968)",29,OVERALL
519202,2012,MT,Montana,3.7,3.7,3.5,3.9,"(47.06652897200047, -109.42442064499971)",30,OVERALL
519203,2012,NE,Nebraska,3.0,3.0,2.9,3.2,"(41.6410409880005, -99.36572062299967)",31,OVERALL
519204,2012,NV,Nevada,4.1,4.1,3.7,4.5,"(39.493240390000494, -117.07184056399967)",32,OVERALL
519205,2012,NH,New Hampshire,3.8,3.8,3.5,4.1,"(43.65595011300047, -71.50036091999965)",33,OVERALL
